car		 0.079944
company		 0.069309
elon		 0.897018
falcon		 0.045435
gwynne		 0.041104
justine		 0.051664
kimbal		 0.099969
launch		 0.033589
maye		 0.034535
musk		 0.071371
people		 0.042783
rocket		 0.075627
space		 0.036721
spacex		 0.185570
start		 0.032515
talulah		 0.036352
tesla		 0.244510
time		 0.040644
