的		2015		0.07192318675042833
比亚迪		722		0.025770988006853228
了		455		0.016240719588806397
在		438		0.015633923472301543
王传福		377		0.0134565962307253
是		345		0.012314391776127927
年		241		0.008602227298686465
他		216		0.007709880068532267
公司		206		0.007352941176470588
汽车		185		0.006603369503141062
和		183		0.006531981724728727
电池		178		0.006353512278697887
有		142		0.005068532267275843
也		132		0.004711593375214164
企业		116		0.004140491147915477
对		116		0.004140491147915477
一个		112		0.003997715591090805
月		112		0.003997715591090805
富士康		108		0.0038549400342661336
巴菲特		104		0.0037121644774414622
就		102		0.0036407766990291263
到		98		0.0034980011422044545
中国		97		0.003462307252998287
与		95		0.003390919474585951
		95		0.003390919474585951
都		91		0.003248143917761279
中		91		0.003248143917761279
上		88		0.0031410622501427754
这		87		0.0031053683609366077
说		87		0.0031053683609366077
为		86		0.0030696744717304395
我们		81		0.0028912050256996004
发展		80		0.0028555111364934323
秦川		80		0.0028555111364934323
电动车		79		0.0028198172472872645
技术		79		0.0028198172472872645
并		76		0.002712735579668761
将		75		0.0026770416904625927
而		75		0.0026770416904625927
被		73		0.002605653912050257
品牌		72		0.002569960022844089
上市		72		0.002569960022844089
投资		71		0.0025342661336379213
自己		70		0.002498572244431753
不		69		0.0024628783552255854
从		65		0.0023201027984009136
要		64		0.002284408909194746
让		61		0.0021773272415762423
成为		58		0.0020702455739577386
等		58		0.0020702455739577386
就是		57		0.0020345516847515704
铁		57		0.0020345516847515704
人		56		0.0019988577955454027
但		55		0.0019631639063392345
深圳		53		0.0018917761279268989
3		53		0.0018917761279268989
我		52		0.0018560822387207311
日		50		0.0017846944603083952
没有		50		0.0017846944603083952
这个		49		0.0017490005711022273
市场		49		0.0017490005711022273
已经		49		0.0017490005711022273
很		48		0.0017133066818960593
1		47		0.0016776127926898916
领域		47		0.0016776127926898916
后		47		0.0016776127926898916
可以		46		0.0016419189034837236
还		46		0.0016419189034837236
及		44		0.0015705311250713877
会		43		0.0015348372358652198
收购		42		0.001499143346659052
新		42		0.001499143346659052
2		41		0.001463449457452884
自主		41		0.001463449457452884
进入		41		0.001463449457452884
做		41		0.001463449457452884
2008		40		0.0014277555682467161
成功		40		0.0014277555682467161
开始		40		0.0014277555682467161
双模		40		0.0014277555682467161
其		39		0.0013920616790405482
以		39		0.0013920616790405482
研发		38		0.0013563677898343804
f3dm		38		0.0013563677898343804
手机		38		0.0013563677898343804
认为		38		0.0013563677898343804
当时		36		0.0012849800114220445
大		36		0.0012849800114220445
股票		36		0.0012849800114220445
制造		35		0.0012492861222158766
给		35		0.0012492861222158766
生产		35		0.0012492861222158766
但是		35		0.0012492861222158766
于		34		0.0012135922330097086
10		34		0.0012135922330097086
问题		34		0.0012135922330097086
把		33		0.001177898343803541
中国香港		33		0.001177898343803541
产业		33		0.001177898343803541
方面		33		0.001177898343803541
非常		33		0.001177898343803541
０		33		0.001177898343803541
5		33		0.001177898343803541
进行		33		0.001177898343803541
通过		32		0.001142204454597373
时		32		0.001142204454597373
未来		32		0.001142204454597373
产品		31		0.001106510565391205
实现		31		0.001106510565391205
来		31		0.001106510565391205
集团		31		0.001106510565391205
下		30		0.001070816676185037
世界		30		0.001070816676185037
国际		30		0.001070816676185037
基金		30		0.001070816676185037
由于		30		0.001070816676185037
不是		30		0.001070816676185037
夏佐全		30		0.001070816676185037
专利		30		0.001070816676185037
2002		30		0.001070816676185037
拥有		29		0.0010351227869788693
美国		29		0.0010351227869788693
这些		29		0.0010351227869788693
锂电池		29		0.0010351227869788693
更		29		0.0010351227869788693
这样		29		0.0010351227869788693
袋鼠		29		0.0010351227869788693
能		29		0.0010351227869788693
管理		29		0.0010351227869788693
向		28		0.0009994288977727014
获得		28		0.0009994288977727014
4		27		0.0009637350085665334
日本		27		0.0009637350085665334
之		27		0.0009637350085665334
前		27		0.0009637350085665334
因为		27		0.0009637350085665334
有限公司		26		0.0009280411193603656
同时		26		0.0009280411193603656
又		26		0.0009280411193603656
工作		26		0.0009280411193603656
他们		26		0.0009280411193603656
制造业		25		0.0008923472301541976
7		25		0.0008923472301541976
地		25		0.0008923472301541976
亿元		25		0.0008923472301541976
还是		25		0.0008923472301541976
最		25		0.0008923472301541976
国家		25		0.0008923472301541976
股权		24		0.0008566533409480297
包括		24		0.0008566533409480297
模式		24		0.0008566533409480297
可能		24		0.0008566533409480297
工业		24		0.0008566533409480297
现在		24		0.0008566533409480297
你		24		0.0008566533409480297
电动汽车		24		0.0008566533409480297
全球		23		0.0008209594517418618
&#		23		0.0008209594517418618
8226		23		0.0008209594517418618
;		23		0.0008209594517418618
股份		23		0.0008209594517418618
北京		23		0.0008209594517418618
时候		23		0.0008209594517418618
个		23		0.0008209594517418618
因此		23		0.0008209594517418618
取得		23		0.0008209594517418618
一直		23		0.0008209594517418618
行业		23		0.0008209594517418618
能够		23		0.0008209594517418618
能力		23		0.0008209594517418618
重要		23		0.0008209594517418618
文件		23		0.0008209594517418618
用		22		0.0007852655625356939
一		22		0.0007852655625356939
研究		22		0.0007852655625356939
１		22		0.0007852655625356939
一些		22		0.0007852655625356939
目前		22		0.0007852655625356939
第一		22		0.0007852655625356939
如果		22		0.0007852655625356939
国内		22		0.0007852655625356939
创新		22		0.0007852655625356939
再		22		0.0007852655625356939
其他		22		0.0007852655625356939
需要		22		0.0007852655625356939
股东		22		0.0007852655625356939
造车		22		0.0007852655625356939
能源		22		0.0007852655625356939
时间		21		0.000749571673329526
其中		21		0.000749571673329526
甚至		21		0.000749571673329526
业务		21		0.000749571673329526
作为		21		0.000749571673329526
