the		3824		0.04294313179408858
and		3344		0.03755278052286407
be		2879		0.03233087772886533
to		2744		0.030814841433833437
i		2530		0.028411643158745847
a		2285		0.025660318030725004
in		1846		0.02073039259725092
of		1743		0.019573713053633996
that		1037		0.011645404725541281
have		1028		0.011544335639205821
we		965		0.010836852034857606
my		958		0.01075824274548558
with		944		0.010601024166741533
for		891		0.010005839547210493
on		716		0.00804060731290989
our		627		0.007041146348037014
me		614		0.0068951576677746835
s		612		0.006872697870811248
it		596		0.006693019495103764
at		514		0.005772167819602911
he		470		0.005278052286407331
t		429		0.004817626448656904
this		428		0.004806396550175187
work		402		0.004514419189650526
but		394		0.004424580001796784
as		390		0.004379660407869913
from		373		0.004188752133680712
they		345		0.0038743149761926153
all		343		0.0038518551792291796
about		342		0.003840625280747462
pepsico		319		0.0035823376156679542
		306		0.003436348935405624
company		291		0.003267900458179858
when		288		0.0032342107627347048
us		286		0.0032117509657712696
or		285		0.0032005210672895515
one		283		0.0031780612703261163
woman		283		0.0031780612703261163
d		276		0.0030994519809540923
their		276		0.0030994519809540923
year		271		0.0030433024885455034
who		269		0.0030208426915820682
time		269		0.0030208426915820682
more		268		0.00300961279310035
by		265		0.0029759230976551974
an		262		0.002942233402210044
up		262		0.002942233402210044
do		258		0.002897313808283173
would		256		0.0028748540113197377
she		251		0.002818704518911149
make		216		0.0024256580720510286
family		211		0.00236950857964244
out		211		0.00236950857964244
how		210		0.002358278681160722
take		209		0.0023470487826790045
new		207		0.0023245889857155693
day		206		0.0023133590872338513
go		201		0.002257209594825263
get		200		0.0022459796963435453
her		199		0.0022347497978618272
so		191		0.0021449106100080856
also		189		0.00212245081304465
his		188		0.0021112209145629324
not		183		0.002055071422154344
people		181		0.0020326116251909083
could		180		0.0020213817267091907
home		177		0.0019876920312640375
them		175		0.001965232234300602
you		173		0.0019427724373371664
business		169		0.0018978528434102956
then		169		0.0018978528434102956
ceo		166		0.0018641631479651424
no		163		0.0018304734525199891
every		162		0.0018192435540382715
job		158		0.0017743239601114005
come		157		0.001763094061629683
into		154		0.0017294043661845297
say		151		0.0016957146707393764
didn		149		0.001673254873775941
help		148		0.0016620249752942234
what		147		0.0016507950768125056
few		146		0.0016395651783307878
after		145		0.0016283352798490702
very		145		0.0016283352798490702
need		145		0.0016283352798490702
two		143		0.0016058754828856348
want		140		0.0015721857874404816
like		140		0.0015721857874404816
back		135		0.001516036295031893
some		134		0.001504806396550175
school		133		0.0014935764980684575
many		132		0.0014823465995867397
raj		131		0.001471116701105022
just		129		0.0014486569041415865
over		129		0.0014486569041415865
too		128		0.0014374270056598689
if		126		0.0014149672086964334
mother		123		0.0013812775132512802
world		121		0.0013588177162878448
first		119		0.0013363579193244094
think		118		0.0013251280208426916
move		116		0.0013026682238792562
much		115		0.0012914383253975383
because		114		0.0012802084269158207
him		114		0.0012802084269158207
life		113		0.001268978528434103
way		112		0.0012577486299523853
india		111		0.0012465187314706675
three		109		0.001224058934507232
there		105		0.001179139340580361
than		105		0.001179139340580361
big		104		0.0011679094420986435
these		104		0.0011679094420986435
month		104		0.0011679094420986435
give		103		0.0011566795436169256
call		103		0.0011566795436169256
even		103		0.0011566795436169256
other		102		0.001145449645135208
always		101		0.0011342197466534902
house		100		0.0011229898481717726
through		100		0.0011229898481717726
well		100		0.0011229898481717726
start		99		0.0011117599496900548
around		99		0.0011117599496900548
ask		98		0.001100530051208337
office		97		0.0010893001527266194
felt		97		0.0010893001527266194
men		95		0.001066840355763184
board		95		0.001066840355763184
executive		94		0.0010556104572814662
now		94		0.0010556104572814662
talk		94		0.0010556104572814662
week		94		0.0010556104572814662
never		93		0.0010443805587997484
great		92		0.0010331506603180308
later		92		0.0010331506603180308
still		91		0.001021920761836313
child		91		0.001021920761836313
can		91		0.001021920761836313
know		91		0.001021920761836313
look		89		0.0009994609648728775
little		89		0.0009994609648728775
see		87		0.0009770011679094421
good		87		0.0009770011679094421
preetha		87		0.0009770011679094421
care		86		0.0009657712694277244
told		85		0.0009545413709460066
parent		84		0.0009433114724642889
love		83		0.0009320815739825712
those		82		0.0009208516755008535
thought		81		0.0009096217770191358
where		81		0.0009096217770191358
include		81		0.0009096217770191358
most		81		0.0009096217770191358
roger		79		0.0008871619800557002
own		78		0.0008759320815739825
next		78		0.0008759320815739825
which		78		0.0008759320815739825
knew		77		0.0008647021830922648
team		76		0.0008534722846105471
should		75		0.0008422423861288294
room		74		0.0008310124876471117
change		74		0.0008310124876471117
learn		73		0.0008197825891653939
long		73		0.0008197825891653939
m		72		0.0008085526906836762
together		70		0.0007860928937202408
steve		67		0.0007524031982750876
girl		66		0.0007411732997933698
leave		66		0.0007411732997933698
product		66		0.0007411732997933698
off		65		0.0007299434013116521
hour		64		0.0007187135028299344
indian		64		0.0007187135028299344
american		64		0.0007187135028299344
only		64		0.0007187135028299344
idea		64		0.0007187135028299344
down		64		0.0007187135028299344
its		63		0.0007074836043482167
meeting		62		0.000696253705866499
don		62		0.000696253705866499
pepsi		62		0.000696253705866499
system		61		0.0006850238073847812
use		61		0.0006850238073847812
once		60		0.0006737939089030635
away		59		0.0006625640104213458
head		59		0.0006625640104213458
friend		59		0.0006625640104213458
become		58		0.0006513341119396281
global		58		0.0006513341119396281
support		58		0.0006513341119396281
will		58		0.0006513341119396281
leader		57		0.0006401042134579104
food		57		0.0006401042134579104
each		57		0.0006401042134579104
father		57		0.0006401042134579104
let		57		0.0006401042134579104
group		56		0.0006288743149761927
country		56		0.0006288743149761927
part		56		0.0006288743149761927
daughter		56		0.0006288743149761927
